 County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
Mecklenburg,51117,0.137688684,0.004145571,0.04201937,0.010110048,0,0.068701556,0,0.000453415,0.001139743,0.011118982
Middlesex,51119,0.032305395,0.000893412,0.005340751,0.003022801,0,0.019480272,0,0,0,0.003568159
Montgomery,51121,0.368557433,0.021355278,0.101458758,0.02369129,0.05816173,0.138631688,0,0.003847633,0.009671736,0.01173932
Nelson,51125,0.045540064,0.000879389,0.003831582,0.004504179,0.00012704,0.033206135,0,0,0,0.002991739
New Kent,51127,0.084348941,0.000756506,0.003251479,0.003974186,0,0.065707633,0,0.001977209,0.00497008,0.003711849
Northampton,51131,0.071393161,0.001533927,0.008808691,0.004362883,0.001351605,0.037516034,0,0,0,0.017820019
Northumberland,51133,0.051006688,0.006452092,0.019397753,0.004213634,0,0.015049314,0,0,0,0.005893896
Nottoway,51135,0.071726788,0.00329262,0.014486635,0.005230271,0,0.027694239,0,0.005249663,0.013196,0.00257736
Orange,51137,0.13864585,0.001853572,0.077200337,0.00821927,0,0.037919391,0,0.002207267,0.00554837,0.005697642
Page,51139,0.083095189,0.001330946,0.039723005,0.007395678,0,0.026594896,0,0.001103738,0.002774448,0.004172479
Patrick,51141,0.075588311,0.000905826,0.040348459,0.00611491,3.25025E-05,0.024299722,0,0,0,0.003886892
Pittsylvania,51143,0.297211536,0.002467713,0.175796666,0.01896989,0,0.091539198,0,0,0,0.008438069
Powhatan,51145,0.049750836,0.001390759,0.002800751,0.006522281,0,0.034697837,0,0,0,0.004339209
Prince Edward,51147,0.057677076,0.003897098,0.010001795,0.006175727,0,0.034577031,0,0,0,0.003025425
Prince George,51149,0.107280343,0.00467253,0.015155125,0.009189824,0,0.073271942,0,0,0,0.004990921
Prince William,51153,1.337880878,0.028671574,0.080995999,0.079497201,0.749741106,0.356259605,0,0,0,0.042715393
Pulaski,51155,0.213303664,0.002662565,0.111480241,0.010543393,0,0.07637593,0,0.001813903,0.004559582,0.005868051
Rappahannock,51157,0.019212552,0.000393418,0.000405236,0.002105882,0,0.014895021,0,0,0,0.001412994
Richmond,51159,0.0275819,0.001326091,0.002880728,0.002804764,0,0.017130136,0,0,0,0.00344018
Roanoke,51161,0.254962103,0.015528691,0.073151546,0.024152886,0,0.130555124,0,0,0,0.011573855
Rockbridge,51163,0.159225817,0.001322063,0.049250817,0.006733579,0,0.09802781,0,0,0,0.003891547
Rockingham,51165,0.353935834,0.00862324,0.174644918,0.021543893,8.70197E-05,0.137236465,0,0,0,0.0118003
Russell,51167,1.180446669,0.001609794,0.028532124,0.009025121,1.089198021,0.049385117,0,0,0,0.002696493
Scott,51169,0.061944966,0.001192139,0.01002603,0.006753137,0,0.04080094,0,0,0,0.003172719
Shenandoah,51171,0.224947108,0.008194906,0.092033995,0.011076612,0,0.107247825,0,0,0,0.006393769
Smyth,51173,0.160569615,0.0027947,0.070476153,0.010577545,0,0.066011808,0,0.001758052,0.00441919,0.004532168
Southampton,51175,0.188572553,0.002151182,0.01880743,0.005084253,0.105660764,0.05103432,0,0,0,0.005834604
Spotsylvania,51177,0.253358061,0.006892587,0.038591971,0.026131733,1.12638E-05,0.156476938,0,0.00259019,0.006510918,0.016152461
Stafford,51179,0.239474391,0.010471007,0.014008861,0.026172132,0,0.17231624,0,0,0,0.01650615
Surry,51181,0.017017868,0.000274048,0.001730973,0.002147282,0,0.009804667,0,0,0,0.003060898
Sussex,51183,0.07083803,0.00382775,0.009909384,0.003852452,0,0.05045388,0,0,0,0.002794564
Tazewell,51185,0.116033633,0.004684172,0.026902064,0.012986668,0,0.065578683,0,0.000631261,0.001586792,0.003663993
Warren,51187,0.096235757,0.002781048,0.018272574,0.00984856,0,0.057612443,0,0.00093427,0.002348458,0.004438404
Washington,51191,0.23532009,0.005551625,0.084887986,0.014962066,0.00450389,0.112200429,0,0.001754374,0.004409942,0.00704978
Westmoreland,51193,0.047275748,0.000804203,0.015465388,0.005338453,0,0.021747744,0,0,0,0.003919959
Wise,51195,0.088936677,0.003232047,0.007632692,0.011272572,0,0.060656597,0,0.000696602,0.001751039,0.003695128
Wythe,51197,0.152933442,0.00283877,0.029312195,0.008915821,0,0.10545613,0,0,0,0.006410526
York,51199,1.182068625,0.004778635,0.040975765,0.016309602,1.022179595,0.086347337,0,0,0,0.01147769
Alexandria,51510,0.944493094,0.028949247,0.030141945,0.034247322,0.716434988,0.129570421,0,0,0,0.005149171
Bedford,51515,0.036132777,0.000977786,0.024432399,0.002106637,0,0.007827069,0,0,0,0.000788887
Bristol,51520,0.095994321,0.003482937,0.053128972,0.004529773,0,0.031881779,0,0,0,0.002970859
Buena Vista,51530,0.023237517,0.000541199,0.017048286,0.001644593,0,0.003471789,0,0,0,0.000531649
Charlottesville,51540,0.093536989,0.011703148,0.0340368,0.011885651,0,0.032421853,0,0,0,0.003489536
Chesapeake,51550,1.639285993,0.02320688,0.115207208,0.05566705,1.123947046,0.261929381,0,0.013130894,0.033006924,0.013190609
Colonial Heights,51570,0.045235309,0.003112936,0.0075342,0.004665024,0,0.029076189,0,0,0,0.00084696
Covington,51580,0.401438107,0.000858484,0.386461593,0.001630273,0.005958994,0.005254263,0,0,0,0.0012745
Danville,51590,0.217224879,0.007243384,0.125314986,0.012554485,0,0.058602957,0,0.002616854,0.006577944,0.004314269
Emporia,51595,0.03115064,0.001057409,0.016701717,0.001825931,0,0.010943559,0,0,0,0.000622023
Fairfax,51600,0.035497259,0.006018435,0.002201637,0.006321854,0,0.01891439,0,0,0,0.002040942
Falls Church,51610,0.022407915,0.004741809,0.004705664,0.002677061,0,0.00915211,0,0,0,0.001131271
Franklin,51620,0.01466454,0.001275705,0.004257972,0.002552601,0,0.006310537,0,0,0,0.000267725
Fredericksburg,51630,0.078993255,0.007661986,0.016540012,0.005224962,0,0.048291191,0,0,0,0.001275104
Galax,51640,0.075441469,0.00153437,0.061516325,0.002376634,0,0.008393691,0,0,0,0.001620448
Hampton,51650,0.345775527,0.024097175,0.094431717,0.038579821,0,0.181739287,0,3.35423E-06,8.42962E-06,0.006915743
Harrisonburg,51660,0.168473709,0.011628171,0.097245443,0.011750502,0,0.044034345,0,0,0,0.00381525
Hopewell,51670,0.247144929,0.003688996,0.217854217,0.006293195,6.62384E-06,0.01773103,0,0,0,0.001570867
Lexington,51678,0.007930953,0.001664486,0.001281674,0.001732784,0,0.003030223,0,0,0,0.000221786
Lynchburg,51680,0.328757677,0.013361532,0.205806764,0.018545414,0,0.083714312,0,0,0,0.007329655
Manassas,51683,0.131450179,0.006282473,0.026971008,0.009031858,0,0.032941261,0,0.015378468,0.038656623,0.002188489
Manassas Park,51685,0.01628506,0.000608544,0.001823449,0.003033483,0,0.009738422,0,0,0,0.001081162
Martinsville,51690,0.058433156,0.003814434,0.032958872,0.004744712,0,0.014973753,0,0,0,0.001941384
Newport News,51700,0.855512294,0.027787554,0.424289292,0.047829044,0,0.208362816,0,0.035956662,0.090383708,0.020903219
Norfolk,51710,0.773056746,0.047963327,0.274164091,0.061980707,0.000129349,0.267888356,0,0.024394124,0.061319136,0.035217655
Norton,51720,0.012792184,0.001207423,0.002739989,0.001121073,0,0.007427947,0,0,0,0.000295752
Petersburg,51730,0.109315165,0.009492512,0.035902862,0.009096756,0,0.053082507,0,0,0,0.001740528
Poquoson,51735,0.01165806,0.000540133,0.000262405,0.003320634,0,0.005906472,0,0,0,0.001628415
Portsmouth,51740,0.283031332,0.01332393,0.157351601,0.026161391,0.001347028,0.081068931,0,0,0,0.00377845
Radford,51750,0.053690947,0.001647918,0.036907755,0.004233135,0,0.009995718,0,0,0,0.00090642
Richmond,51760,0.846729308,0.101221726,0.335071562,0.057803933,0.073255402,0.264682678,0,0,0,0.014694007
Roanoke,51770,0.317042873,0.020774915,0.10316495,0.026647835,0,0.105782702,0,0.015643428,0.039322647,0.005706396
Salem,51775,0.123868979,0.006131405,0.084087146,0.006824545,0,0.022874643,0,0,0,0.00395124
Staunton,51790,0.037251349,0.003606607,0.00567432,0.006114694,0,0.020586582,0,0,0,0.001269145
Suffolk,51800,0.201049912,0.005670819,0.036718869,0.018891455,0.004972177,0.118033062,0,0.001280964,0.00321994,0.012262626
Virginia Beach,51810,0.760534426,0.116008591,0.124785617,0.113740636,0.000141189,0.360558162,0,0,0,0.04530023
Waynesboro,51820,0.14317602,0.002215797,0.113319621,0.005111339,1.66165E-08,0.020398817,0,0,0,0.002130429
Williamsburg,51830,0.028695104,0.010347323,0.001894069,0.00339209,4.47991E-07,0.012264798,0,0,0,0.000796376
Winchester,51840,0.138024822,0.008019661,0.101151623,0.006963033,0,0.019066298,0,0,0,0.002824208
Adams,53001,0.116374731,0.001512452,0.005284312,0.002800801,0,0.078992259,0,0.003811187,0.00958012,0.0143936
Asotin,53003,0.029986095,0.002258347,0.001265948,0.008298747,0,0.015332407,0,0,0,0.002830646
Benton,53005,0.30078195,0.023213021,0.023250249,0.008283983,0.00285067,0.203995356,0,0.003711989,0.009330772,0.026145911
Chelan,53007,0.134877515,0.012012014,0.009400685,0.001943259,0,0.093310778,0,0.001648066,0.00414272,0.012419992
Clallam,53009,0.146844948,0.007838599,0.015759041,0.00255668,0.008823484,0.067169936,0,0.007698626,0.019351919,0.017646663
Clark,53011,0.842232337,0.041641428,0.123026187,0.04774789,0.153881684,0.406042005,0,0.00643011,0.016163264,0.047299769
Columbia,53013,0.023101112,0.000420771,0.000590582,0.000822447,0,0.011561431,0,0,0,0.009705882
Cowlitz,53015,0.338388369,0.011460829,0.11144329,0.003230877,0,0.181161504,0,0.00454928,0.011435452,0.015107136
Douglas,53017,0.098348883,0.002222168,0.000571718,0.000583101,0,0.058416199,0,0.007370326,0.018526669,0.0106587
Ferry,53019,0.026314409,0.000387281,0.000490044,0.000563562,0,0.018467828,0,0,0,0.006405693
Franklin,53021,0.18768964,0.004955503,0.014448143,0.002779443,0,0.097210407,0,0.014272573,0.035876749,0.018146822
Garfield,53023,0.014572449,0.000237382,0,0.00049055,0,0.009887863,0,0,0,0.003956654
Grant,53025,0.261977612,0.006879512,0.017535422,0.001056189,0,0.138328685,0,0.019372523,0.048696412,0.03010887
Grays Harbor,53027,0.156488581,0.007507961,0.017048841,0.007712558,0.00117775,0.100928135,0,0.002806106,0.007053667,0.012253563
Island,53029,0.116797481,0.009897709,0.011733463,0.020076719,4.29472E-05,0.059219979,0,0.001632747,0.004104214,0.010089703
Jefferson,53031,0.101360458,0.003226684,0.014553867,0.004960534,0,0.047711986,0,0.005054303,0.012704927,0.013148157
King,53033,4.980149709,0.453197851,0.581222821,0.524947415,0.04046372,2.436414409,0.139626786,0.157753324,0.396542105,0.249981277
Kitsap,53035,0.385786439,0.025839128,0.007946887,0.049053784,0,0.234120228,0,0.011738611,0.029507165,0.027580637
Kittitas,53037,0.185213581,0.003912239,0.002160279,0.008207134,0,0.148911186,0,0.003709386,0.009324223,0.008989135
Klickitat,53039,0.064371295,0.001428547,0.004777933,0.003136199,0,0.03693492,0,0.002955549,0.007429318,0.00770883
Lewis,53041,2.825657618,0.007563662,0.011854023,0.007906892,2.59608446,0.155468283,0,0.009920981,0.024938216,0.0119211
Lincoln,53043,0.081513467,0.001066078,9.39252E-05,0.002738004,0,0.049729372,0,0.002630256,0.006611631,0.018644201
Mason,53045,0.116646952,0.003886185,0.006268485,0.005999878,0,0.062937519,0,0.007847218,0.019725433,0.009982235
Okanogan,53047,0.107676092,0.004239242,0.001515054,0.001396241,0,0.068257311,0,0.006867891,0.017263713,0.008136641
Pacific,53049,0.045108767,0.001869618,0.002972936,0.001690464,0,0.033100281,0,0,0,0.005475468
Pend Oreille,53051,0.030524571,0.000791962,0.001421129,0.000415366,0,0.022611719,0,0.000289865,0.000728629,0.004265901
Pierce,53053,1.485415761,0.09451367,0.126393259,0.150287644,0.025287408,0.908279986,0,0.021049308,0.052911317,0.106693168
San Juan,53055,0.089969381,0.001600064,0.00058397,0.002348562,0,0.004988883,0,0.019851253,0.049899795,0.010696855
Skagit,53057,1.409856567,0.027686148,1.092486981,0.034347316,0.007231302,0.180680801,0,0.014002796,0.035198613,0.018222609
Skamania,53059,0.02162423,0.000391269,0.001065847,0.001120881,0,0.014320295,0,0,0,0.004725938
Snohomish,53061,1.508149604,0.078721854,0.248151431,0.128080747,3.39927E-05,0.787501656,0,0.052420806,0.131769379,0.081469738
Spokane,53063,0.987783193,0.082706769,0.118355884,0.141946111,0,0.495346182,0,0.028478481,0.071585924,0.049363842
Stevens,53065,0.100580057,0.002964605,0.006903145,0.008165501,1.99107E-05,0.06097792,0,0.002892578,0.007271032,0.011385365
Thurston,53067,0.464736143,0.027670737,0.013284553,0.052627089,0,0.311965749,0,0.009117012,0.022917296,0.027153706
Wahkiakum,53069,0.009019286,0.000226947,0.000202485,0.000456085,0,0.007110713,0,0,0,0.001023055
Walla Walla,53071,0.195804493,0.008924099,0.072484019,0.013665534,0,0.066020556,0,0.005018325,0.012614489,0.01707747
Whatcom,53073,0.737121855,0.036949592,0.373074097,0.058807574,0,0.200974051,0,0.010883438,0.027357527,0.029075576
Whitman,53075,0.152700244,0.003908307,0.002531067,0.009451448,0,0.06277559,0,0.012612238,0.031703187,0.029718407
Yakima,53077,0.427474201,0.027651874,0.038207662,0.038458188,0,0.25969307,0,0.010373973,0.026076896,0.027012538
Barbour,54001,0.033877414,0.003632296,0.002436205,0.004656743,0,0.018611348,0,0.000861373,0.002165219,0.00151423
Berkeley,54003,0.39840495,0.016090651,0.073706128,0.017637641,2.14736E-06,0.143070124,0.086567473,0.01441279,0.036229209,0.010688787
Boone,54005,0.059486085,0.001517208,0.002879039,0.006910632,0,0.045896567,0,0,0,0.002282639
Braxton,54007,0.097730152,0.001044041,0.02779268,0.00343407,4.29472E-06,0.061514143,0,0.000644144,0.001619174,0.001677606
Brooke,54009,0.169407833,0.006052103,0.118982145,0.01111793,0,0.029024064,0,0,0,0.004231592
Cabell,54011,0.26312058,0.041183177,0.032231976,0.036006343,0,0.144753783,0,0,0,0.008945301
Calhoun,54013,0.034108537,0.019014729,0.003309867,0.003273811,0,0.007726007,0,0,0,0.000784123
Clay,54015,0.022855253,0.000898764,0.001847745,0.002623017,0,0.0168229,0,0,0,0.000662826
Doddridge,54017,0.024839455,0.002698481,0.005336879,0.003027095,0,0.013052213,0,0,0,0.000724788
Fayette,54019,0.121722423,0.004242872,0.004735367,0.014410208,0,0.094355512,0,0,0,0.003978464
Gilmer,54021,0.026183562,0.00174253,0.011656776,0.002908471,0,0.008268685,0,0,0,0.001607099
Grant,54023,3.314646958,0.001796088,0.005261484,0.002700987,3.283306203,0.015688161,0,0.000979466,0.00246207,0.002452498
Greenbrier,54025,0.114255716,0.006166363,0.004922397,0.011149286,0,0.068781408,0,0.004672047,0.011744056,0.006820159
Hampshire,54027,0.040108927,0.0011923,0.001937407,0.0041606,0,0.027915075,0,0,0,0.004903544
Hancock,54029,0.243570147,0.003396936,0.195037503,0.014938968,0,0.026970414,0,0,0,0.003226325
Hardy,54031,0.047360081,0.000906867,0.021512692,0.002605404,2.99409E-05,0.019720134,0,0,0,0.002585043
Harrison,54033,3.707842401,0.021041453,0.041990433,0.03211645,3.466120893,0.111007541,0,0.008147777,0.020480944,0.006936909
Jackson,54035,0.125210769,0.003922632,0.032470866,0.006645575,8.98228E-06,0.075867103,0,0.000712968,0.001792178,0.003790465
Jefferson,54037,0.086060344,0.004605412,0.011833596,0.008269778,0,0.051860318,0,0,0,0.009491239
Kanawha,54039,1.494293155,0.100616784,0.201213552,0.077559984,0.647742918,0.38558816,0,0.016643004,0.041835264,0.023093488
Lewis,54041,0.145664831,0.043083548,0.042233904,0.007188871,0,0.051240897,0,0,0,0.001917612
Lincoln,54043,0.035078707,0.00066372,0.004961122,0.005750077,0,0.022287449,0,0,0,0.001416338
